Archivos,,,,,,,,,,,,
ID,Código,Nombre,Medida,Importe,Descuento,Cuenta Contable 1,Cuenta Contable 2,Cuenta Contable 3,Tipo,IVA,Estado,Acción
3701,hi38,,38 semanas,"5.555,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3702,hi39,,39 semanas,"5.700,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3703,hi4,,4 semanas,615 €,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3704,hi40,,40 semanas,"5.845,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3705,hi41,,41 semanas,"5.990,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3706,hi42,,42 semanas,"6.135,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3707,hi43,,43 semanas,"6.280,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3708,hi44,,44 semanas,"6.425,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3709,hi45,,45 semanas,"6.570,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3710,hi46,,46 semanas,"6.715,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3711,hi47,,47 semanas,"6.860,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3712,hi48,,48 semanas,"7.005,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3713,hi49,,49 semanas,"7.150,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3714,hi5,,5 semanas,765 €,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3715,hi50,,50 semanas,"7.295,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3716,hi51,,51 semanas,"7.440,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3717,hi52,,52 semanas,"7.585,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3718,hi53,,53 semanas,"7.730,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3719,hi6,,6 semanas,915 €,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3720,hi7,,7 semanas,"1.060,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3721,hi8,,8 semanas,"1.205,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3722,hi9,,9 semanas,"1.350,00 €",0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3723,hie,,1,30 €,0 %,705100000000,752000000001,752000000001,Alojamiento,16 %,Activo,
3724,hie2,,2,60 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3725,hie3,,3,90 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3726,hie4,,4,120 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3727,hie5,,5,150 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3728,ej,Libreta  de ejercicios:,,15 €,0 %,705600000000,705600000000,710800000005,Otro,16 %,Activo,
3729,lib,Libro:,,25 €,0 %,705600000000,705600000000,710800000005,Otro,16 %,Activo,
3730,me,,,15 €,0 %,705000000000,700000000005,700000000860,Otro,16 %,Activo,
3731,me,,,15 €,0 %,705000000000,700000000005,700000000860,Otro,16 %,Activo,
3732,m,,,35 €,0 %,705600000000,705600000000,555000000007,Otro,16 %,Activo,
3733,rdad1,"Residencia hab. doble, AD,",1 semana,235 €,0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3734,rdad10,"Residencia hab. doble, AD,",10 semanas,"2.350,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3735,rdad11,"Residencia hab. doble, AD,",11 semanas,"2.585,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3736,rdad12,"Residencia hab. doble, AD,",12 semanas,"2.820,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3737,rdad13,"Residencia hab. doble, AD,",13 semanas,"3.055,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3738,rdad14,"Residencia hab. doble, AD,",14 semanas,"3.290,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3739,rdad15,"Residencia hab. doble, AD,",15 semanas,"3.525,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3740,rdad16,"Residencia hab. doble, AD,",16 semanas,"3.760,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3741,rdad17,"Residencia hab. doble, AD,",17 semanas,"3.995,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3742,rdad18,"Residencia hab. doble, AD,",18 semanas,"4.230,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3743,rdad19,"Residencia hab. doble, AD,",19 semanas,"4.465,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3744,rdad2,"Residencia hab. doble, AD,",2 semanas,470 €,0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3745,rdad20,"Residencia hab. doble, AD,",20 semanas,"4.700,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3746,rdad21,"Residencia hab. doble, AD,",21 semanas,"4.935,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3747,rdad22,"Residencia hab. doble, AD,",22 semanas,"5.170,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3748,rdad23,"Residencia hab. doble, AD,",23 semanas,"5.405,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3749,rdad24,"Residencia hab. doble, AD,",24 semanas,"5.640,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3750,rdad25,"Residencia hab. doble, AD,",25 semanas,"5.875,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3751,rdad26,"Residencia hab. doble, AD,",26 semanas,"6.110,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3752,rdad27,"Residencia hab. doble, AD,",27 semanas,"6.345,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3753,rdad28,"Residencia hab. doble, AD,",28 semanas,"6.580,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3754,rdad29,"Residencia hab. doble, AD,",29 semanas,"6.815,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3755,rdad3,"Residencia hab. doble, AD,",3 semanas,705 €,0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3756,rdad30,"Residencia hab. doble, AD,",30 semanas,"7.050,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3757,rdad31,"Residencia hab. doble, AD,",31 semanas,"7.285,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3758,rdad32,"Residencia hab. doble, AD,",32 semanas,"7.520,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3759,rdad33,"Residencia hab. doble, AD,",33 semanas,"7.755,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3760,rdad34,"Residencia hab. doble, AD,",34 semanas,"7.990,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3761,rdad35,"Residencia hab. doble, AD,",35 semanas,"8.225,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3762,rdad36,"Residencia hab. doble, AD,",36 semanas,"8.460,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3763,rdad37,"Residencia hab. doble, AD,",37 semanas,"8.695,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3764,rdad38,"Residencia hab. doble, AD,",38 semanas,"8.930,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3765,rdad39,"Residencia hab. doble, AD,",39 semanas,"9.165,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3766,rdad4,"Residencia hab. doble, AD,",4 semanas,940 €,0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3767,rdad40,"Residencia hab. doble, AD,",40 semanas,"9.400,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3768,rdad41,"Residencia hab. doble, AD,",41 semanas,"9.635,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3769,rdad42,"Residencia hab. doble, AD,",42 semanas,"9.870,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3770,rdad43,"Residencia hab. doble, AD,",43 semanas,"10.105,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3771,rdad44,"Residencia hab. doble, AD,",44 semanas,"10.340,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3772,rdad45,"Residencia hab. doble, AD,",45 semanas,"10.575,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3773,rdad46,"Residencia hab. doble, AD,",46 semanas,"10.810,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3774,rdad47,"Residencia hab. doble, AD,",47 semanas,"11.045,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3775,rdad48,"Residencia hab. doble, AD,",48 semanas,"11.280,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3776,rdad49,"Residencia hab. doble, AD,",49 semanas,"11.515,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3777,rdad5,"Residencia hab. doble, AD,",5 semanas,"1.175,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3778,rdad50,"Residencia hab. doble, AD,",50 semanas,"11.750,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3779,rdad51,"Residencia hab. doble, AD,",51 semanas,"11.985,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3780,rdad52,"Residencia hab. doble, AD,",52 semanas,"12.220,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3781,rdad53,"Residencia hab. doble, AD,",53 semanas,"11.925,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3782,rdad6,"Residencia hab. doble, AD,",6 semanas,"1.410,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3783,rdad7,"Residencia hab. doble, AD,",7 semanas,"1.645,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3784,rdad8,"Residencia hab. doble, AD,",8 semanas,"1.880,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3785,rdad9,"Residencia hab. doble, AD,",9 semanas,"2.115,00 €",0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3786,rdade,"Residencia hab. doble, AD,",1,40 €,0 %,705100000000,752320000001,752320000001,Alojamiento,16 %,Activo,
3787,rdade2,"Residencia hab. doble, AD,",2,80 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3788,rdade3,"Residencia hab. doble, AD,",3,120 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3789,rdade4,"Residencia hab. doble, AD,",4,160 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3790,rdade5,"Residencia hab. doble, AD,",5,200 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3791,rdade6,"Residencia hab. doble, AD,",6,240 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3792,rd0,"Residencia hab. doble, Aloj.,",oferta especial,€,0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3793,rd1,"Residencia hab. doble, Aloj.,",1 semana,200 €,0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3794,rd10,"Residencia hab. doble, Aloj.,",10 semanas,"2.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3795,rd11,"Residencia hab. doble, Aloj.,",11 semanas,"2.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3796,rd12,"Residencia hab. doble, Aloj.,",12 semanas,"2.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3797,rd13,"Residencia hab. doble, Aloj.,",13 semanas,"2.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3798,rd14,"Residencia hab. doble, Aloj.,",14 semanas,"2.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3799,rd15,"Residencia hab. doble, Aloj.,",15 semanas,"3.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3800,rd16,"Residencia hab. doble, Aloj.,",16 semanas,"3.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3801,rd17,"Residencia hab. doble, Aloj.,",17 semanas,"3.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3802,rd18,"Residencia hab. doble, Aloj.,",18 semanas,"3.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3803,rd19,"Residencia hab. doble, Aloj.,",19 semanas,"3.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3804,rd2,"Residencia hab. doble, Aloj.,",2 semanas,400 €,0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3805,rd20,"Residencia hab. doble, Aloj.,",20 semanas,"4.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3806,rd21,"Residencia hab. doble, Aloj.,",21 semanas,"4.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3807,rd22,"Residencia hab. doble, Aloj.,",22 semanas,"4.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3808,rd23,"Residencia hab. doble, Aloj.,",23 semanas,"4.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3809,rd24,"Residencia hab. doble, Aloj.,",24 semanas,"4.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3810,rd25,"Residencia hab. doble, Aloj.,",25 semanas,"5.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3811,rd26,"Residencia hab. doble, Aloj.,",26 semanas,"5.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3812,rd27,"Residencia hab. doble, Aloj.,",27 semanas,"5.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3813,rd28,"Residencia hab. doble, Aloj.,",28 semanas,"5.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3814,rd29,"Residencia hab. doble, Aloj.,",29 semanas,"5.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3815,rd3,"Residencia hab. doble, Aloj.,",3 semanas,600 €,0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3816,rd30,"Residencia hab. doble, Aloj.,",30 semanas,"6.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3817,rd31,"Residencia hab. doble, Aloj.,",31 semanas,"6.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3818,rd32,"Residencia hab. doble, Aloj.,",32 semanas,"6.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3819,rd33,"Residencia hab. doble, Aloj.,",33 semanas,"6.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3820,rd34,"Residencia hab. doble, Aloj.,",34 semanas,"6.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3821,rd35,"Residencia hab. doble, Aloj.,",35 semanas,"7.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3822,rd36,"Residencia hab. doble, Aloj.,",36 semanas,"7.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3823,rd37,"Residencia hab. doble, Aloj.,",37 semanas,"7.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3824,rd38,"Residencia hab. doble, Aloj.,",38 semanas,"7.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3825,rd39,"Residencia hab. doble, Aloj.,",39 semanas,"7.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3826,rd4,"Residencia hab. doble, Aloj.,",4 semanas,800 €,0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3827,rd40,"Residencia hab. doble, Aloj.,",40 semanas,"8.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3828,rd41,"Residencia hab. doble, Aloj.,",41 semanas,"8.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3829,rd42,"Residencia hab. doble, Aloj.,",42 semanas,"8.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3830,rd43,"Residencia hab. doble, Aloj.,",43 semanas,"8.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3831,rd44,"Residencia hab. doble, Aloj.,",44 semanas,"8.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3832,rd45,"Residencia hab. doble, Aloj.,",45 semanas,"9.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3833,rd46,"Residencia hab. doble, Aloj.,",46 semanas,"9.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3834,rd47,"Residencia hab. doble, Aloj.,",47 semanas,"9.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3835,rd48,"Residencia hab. doble, Aloj.,",48 semanas,"9.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3836,rd49,"Residencia hab. doble, Aloj.,",49 semanas,"9.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3837,rd5,"Residencia hab. doble, Aloj.,",5 semanas,"1.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3838,rd50,"Residencia hab. doble, Aloj.,",50 semanas,"10.000,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3839,rd51,"Residencia hab. doble, Aloj.,",51 semanas,"10.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3840,rd52,"Residencia hab. doble, Aloj.,",52 semanas,"10.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3841,rd53,"Residencia hab. doble, Aloj.,",53 semanas,"10.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3842,rd6,"Residencia hab. doble, Aloj.,",6 semanas,"1.200,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3843,rd7,"Residencia hab. doble, Aloj.,",7 semanas,"1.400,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3844,rd8,"Residencia hab. doble, Aloj.,",8 semanas,"1.600,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3845,rd9,"Residencia hab. doble, Aloj.,",9 semanas,"1.800,00 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3846,rde,"Residencia hab. doble, Aloj.,",1,"33,5 €",0 %,705100000000,752320000000,752320000000,Alojamiento,16 %,Activo,
3847,rde2,"Residencia hab. doble, Aloj.,",2,67 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3848,rde3,"Residencia hab. doble, Aloj.,",3,"100,5 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3849,rde4,"Residencia hab. doble, Aloj.,",4,134 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3850,rde5,"Residencia hab. doble, Aloj.,",5,"167,5 €",0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3851,rde6,"Residencia hab. doble, Aloj.,",6,201 €,0 %,705100000000,752000000004,752000000004,Alojamiento,16 %,Activo,
3852,rdmp1,"Residencia hab. doble, MP,",1 semana,275 €,0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3853,rdmp10,"Residencia hab. doble, MP,",10 semanas,"2.750,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3854,rdmp11,"Residencia hab. doble, MP,",11 semanas,"3.025,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3855,rdmp12,"Residencia hab. doble, MP,",12 semanas,"3.300,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3856,rdmp13,"Residencia hab. doble, MP,",13 semanas,"3.575,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3857,rdmp14,"Residencia hab. doble, MP,",14 semanas,"3.850,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3858,rdmp15,"Residencia hab. doble, MP,",15 semanas,"4.125,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3859,rdmp16,"Residencia hab. doble, MP,",16 semanas,"4.400,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3860,rdmp17,"Residencia hab. doble, MP,",17 semanas,"4.675,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3861,rdmp18,"Residencia hab. doble, MP,",18 semanas,"4.950,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3862,rdmp19,"Residencia hab. doble, MP,",19 semanas,"5.225,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3863,rdmp2,"Residencia hab. doble, MP,",2 semanas,550 €,0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3864,rdmp20,"Residencia hab. doble, MP,",20 semanas,"5.500,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3865,rdmp21,"Residencia hab. doble, MP,",21 semanas,"5.775,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3866,rdmp22,"Residencia hab. doble, MP,",22 semanas,"6.050,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3867,rdmp23,"Residencia hab. doble, MP,",23 semanas,"6.325,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3868,rdmp24,"Residencia hab. doble, MP,",24 semanas,"6.600,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3869,rdmp25,"Residencia hab. doble, MP,",25 semanas,"6.875,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3870,rdmp26,"Residencia hab. doble, MP,",26 semanas,"7.150,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3871,rdmp27,"Residencia hab. doble, MP,",27 semanas,"7.425,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3872,rdmp28,"Residencia hab. doble, MP,",28 semanas,"7.700,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3873,rdmp29,"Residencia hab. doble, MP,",29 semanas,"7.975,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3874,rdmp3,"Residencia hab. doble, MP,",3 semanas,825 €,0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3875,rdmp30,"Residencia hab. doble, MP,",30 semanas,"8.250,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3876,rdmp31,"Residencia hab. doble, MP,",31 semanas,"8.525,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3877,rdmp32,"Residencia hab. doble, MP,",32 semanas,"8.800,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3878,rdmp33,"Residencia hab. doble, MP,",33 semanas,"9.075,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3879,rdmp34,"Residencia hab. doble, MP,",34 semanas,"9.350,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3880,rdmp35,"Residencia hab. doble, MP,",35 semanas,"9.625,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3881,rdmp36,"Residencia hab. doble, MP,",36 semanas,"9.900,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3882,rdmp37,"Residencia hab. doble, MP,",37 semanas,"10.175,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3883,rdmp38,"Residencia hab. doble, MP,",38 semanas,"10.450,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3884,rdmp39,"Residencia hab. doble, MP,",39 semanas,"10.725,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3885,rdmp4,"Residencia hab. doble, MP,",4 semanas,"1.100,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3886,rdmp40,"Residencia hab. doble, MP,",40 semanas,"11.000,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3887,rdmp41,"Residencia hab. doble, MP,",41 semanas,"11.275,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3888,rdmp42,"Residencia hab. doble, MP,",42 semanas,"11.550,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3889,rdmp43,"Residencia hab. doble, MP,",43 semanas,"11.825,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3890,rdmp44,"Residencia hab. doble, MP,",44 semanas,"12.100,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3891,rdmp45,"Residencia hab. doble, MP,",45 semanas,"12.375,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3892,rdmp46,"Residencia hab. doble, MP,",46 semanas,"12.650,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3893,rdmp47,"Residencia hab. doble, MP,",47 semanas,"12.925,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3894,rdmp48,"Residencia hab. doble, MP,",48 semanas,"13.200,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3895,rdmp49,"Residencia hab. doble, MP,",49 semanas,"13.475,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3896,rdmp5,"Residencia hab. doble, MP,",5 semanas,"1.375,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3897,rdmp50,"Residencia hab. doble, MP,",50 semanas,"13.750,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
3898,rdmp51,"Residencia hab. doble, MP,",51 semanas,"14.025,00 €",0 %,705100000000,752320000002,752320000002,Alojamiento,16 %,Activo,
